from	to
5587	11214
5587	5298
5587	5906
5587	3725
5587	2017
5587	23683
5587	10087
5587	2885
5587	3688
5587	1385
5587	6654
5587	25865
5587	6464
5587	5578
5587	375
5587	112476
340146	5873
11247	9378
9112	11335
9112	53335
9112	9015
9112	3013
9112	5926
9112	7329
9112	1822
9112	85236
9112	1108
9112	1786
9112	54815
9112	51222
9112	25925
9112	92815
9112	3814
9112	6045
9112	57459
9112	8349
9112	8543
9112	3725
9112	5928
9112	3065
9112	6015
9112	10919
9112	8340
9112	85235
9112	8334
9112	5931
9112	1107
9112	6908
9112	10401
9112	51105
9112	6591
9112	23028
9112	57504
9112	57473
9112	25855
9112	2099
9112	6613
9112	6612
9112	79101
9112	53615
9112	23613
9112	3066
9112	3014
9112	55766
9112	440689
9112	9013
9112	23090
9112	85509
9112	8970
9112	8348
9112	8342
9112	8345
9112	4609
9112	54145
9112	3018
9112	8341
9112	474382
282616	3716
282616	3455
282616	3459
282616	3456
282616	282617
282616	7297
2139	10524
2139	2138
2139	85236
2139	8290
2139	8349
2139	117154
2139	2140
2139	8340
2139	10111
2139	5077
2139	2070
2139	3014
2139	8970
2139	8348
2139	8342
2139	8345
2139	54145
2139	1602
2139	3018
2139	8341
4600	4939
4600	2537
4600	3663
4600	6772
4600	54739
4600	3664
4600	6041
4600	103
4600	2634
4600	10561
4600	10964
4600	24138
4600	3434
4600	3437
4600	3433
4600	5696
4600	3107
4600	3133
4600	9636
4600	23586
4600	25820
4600	85363
4600	3662
4600	91543
4600	3660
4600	3105
4600	10379
4600	3665
4600	4599
4600	10410
4600	8519
4600	4938
4600	3430
4600	3106
4600	3135
4600	373856
4600	3661
4600	3429
4600	10581
30	1743
30	1431
30	8310
30	5195
30	5828
30	8443
30	39
30	1892
30	36
30	3158
30	1629
30	34
30	6342
30	64064
30	3155
30	5095
30	8803
30	10455
30	3030
30	8802
30	54511
30	441150
30	5830
30	5096
30	8801
30	3295
30	2180
30	55862
30	37
30	79611
30	4329
30	81616
30	3033
30	197322
30	5193
55256	6898
55256	4507
55256	51074
55256	5238
55256	586
55256	259307
6472	63826
6472	29086
6472	4548
6472	26227
6472	79184
6472	5832
6472	1757
6472	27232
6472	2356
6472	29968
6472	4524
6472	2731
6472	2618
6472	10797
6472	211
6472	5723
6472	441024
6472	3945
6472	2628
6472	875
6472	55304
6472	10606
6472	113675
6472	1719
6472	25902
6472	51699
5600	8986
5600	54331
5600	3932
5600	4208
5600	3013
5600	5747
5600	2770
5600	3716
5600	2100
5600	1499
5600	5606
5600	1739
5600	1852
5600	4205
5600	2534
5600	5879
5600	85236
5600	2005
5600	84867
5600	4149
5600	4217
5600	5063
5600	6772
5600	4215
5600	3880
5600	11221
5600	9261
5600	23118
5600	5321
5600	6045
5600	4688
5600	22926
5600	7391
5600	8349
5600	6885
5600	1847
5600	2773
5600	959
5600	3725
5600	8569
5600	958
5600	6714
5600	5592
5600	2268
5600	3561
5600	6015
5600	6850
5600	8340
5600	8334
5600	7161
5600	1536
5600	3559
5600	83605
5600	7054
5600	4046
5600	208
5600	7534
5600	11069
5600	4689
5600	1850
5600	5609
5600	8570
5600	4214
5600	998
5600	1826
5600	23466
5600	2309
5600	1385
5600	3718
5600	2664
5600	10411
5600	7867
5600	7124
5600	6464
5600	2115
5600	2099
5600	6416
5600	1849
5600	4690
5600	1029
5600	80012
5600	1977
5600	1050
5600	4067
5600	7189
5600	3014
5600	55766
5600	1911
5600	3055
5600	1649
5600	7786
5600	8550
5600	3856
5600	207
5600	7525
5600	5608
5600	8970
5600	8348
5600	8342
5600	7422
5600	8345
5600	4609
5600	9252
5600	54145
5600	2782
5600	4747
5600	3018
5600	2002
5600	8341
5600	474382
390260	2774
23742	158158
23742	6638
23742	54551
682	23759
682	857
682	302
682	6693
682	914
682	9122
682	1774
682	51361
682	28985
682	55113
682	6520
682	55966
682	6382
682	3688
682	3655
682	960
682	6513
682	5478
682	7189
682	6566
682	9123
682	6567
2124	5788
117194	162
117194	1325
79087	2152
79087	8733
79087	199857
79087	29929
79087	8813
79087	3703
79087	11159
79087	79868
79087	11158
79087	10195
79087	1798
79087	1650
79087	80235
79087	440138
79087	79796
4158	2778
4158	56246
4158	5443
4158	1589
146223	113540
146223	123920
55137	10300
6182	51263
6182	51318
6182	84545
6182	55052
6182	6187
6182	54998
6182	92399
6182	6122
6182	6157
6182	122704
6182	26275
6182	51253
6182	79590
6182	219927
6182	6136
6182	29074
6182	84134
6182	7818
6182	65005
6182	22984
6182	6125
6182	64975
6182	51116
6182	64928
6182	55168
6182	118487
6182	51021
6182	64960
6182	23787
6182	4736
6182	6135
6182	54534
6182	51154
6182	27000
6182	64949
6182	51069
6182	23521
6182	51650
6182	9801
6182	6235
6182	6150
6182	64968
6182	6183
6182	6208
6182	6147
6182	9343
6182	6222
6182	6139
6182	6133
6182	128308
6182	10452
6182	57129
6182	56945
6182	85476
6182	9349
6182	63931
6182	64979
6182	10884
6182	23107
6182	51121
6182	6224
6182	29093
6182	6207
6182	6141
6182	6175
6182	28977
6182	54460
6182	79736
6182	6154
6182	5442
6182	6209
6182	6193
6182	5018
6182	84311
6182	158
337979	254950
337979	337975
337979	643803
337979	388818
337979	337960
337979	337968
8986	468
8986	1978
8986	1388
8986	6197
8986	1385
8986	6196
8986	6195
8986	339287
8986	9252
151888	5133
151888	5781
151888	8764
151888	919
151888	2532
151888	79679
151888	29126
151888	2885
151888	925
151888	5777
151888	201633
151888	8740
7270	11335
7270	9015
7270	4602
7270	3013
7270	85236
7270	1786
7270	8349
7270	5567
7270	5928
7270	3065
7270	10919
7270	5568
7270	8340
7270	8334
7270	64425
7270	23309
7270	5931
7270	6908
7270	25942
7270	6439
7270	5578
7270	79101
7270	3014
7270	55766
7270	84172
7270	11176
7270	25766
7270	9013
7270	11201
7270	8970
7270	8348
7270	8342
7270	8345
7270	54145
7270	3018
7270	8341
7270	474382
60487	1665
60487	55299
60487	51566
60487	64118
60487	23481
60487	55153
60487	84549
60487	2107
60487	23560
60487	81627
60487	54482
60487	57109
60487	100
60487	79979
60487	29889
60487	9277
60487	51154
60487	221078
60487	64922
60487	79954
60487	4839
60487	56341
60487	115708
60487	10785
60487	23160
60487	165545
60487	83943
60487	25983
60487	11137
60487	117246
60487	91801
60487	161823
60487	84154
60487	2593
60487	3276
60487	54475
60487	51068
60487	54819
60487	51504
60487	84172
60487	23223
60487	10607
60487	23246
60487	55621
60487	57418
60487	26574
60487	57062
60487	10412
60487	55661
91624	1499
91624	2017
64147	22920
64147	2319
64147	25979
51004	57107
51004	23590
51004	29914
51004	2110
91582	3304
91582	3303
91582	3305
91582	3306
91582	3297
91582	3312
254910	353137
254910	353144
254910	353131
254910	353142
254910	353143
254910	353132
254910	149018
254910	353135
254910	199834
254910	353139
254910	26239
254910	353140
254910	353141
254910	84648
254910	353145
254910	23581
254910	448835
254910	353133
254910	7062
81565	55704
81565	1778
81565	287
81565	1639
81565	27185
81565	1063
81565	6993
81565	11104
81565	8655
81565	54820
81565	5048
81565	85458
81565	10540
81565	1020
81565	401145
81565	5049
81565	4747
3043	3320
3043	7975
3043	23764
3043	3240
3043	3042
3043	4097
3043	1727
3043	89853
3043	51706
3043	51167
3043	2623
3043	51160
3043	3046
3043	3048
3043	3045
3043	91782
3043	2099
3043	606495
3043	51700
3043	4778
3043	3250
3043	2670
3043	27243
9001	3064
9001	1639
9001	54806
9001	10121
9001	2563
9001	1768
9001	8632
9001	127602
9001	196385
9001	2554
9001	3800
9001	4802
9001	64446
9001	25981
9001	10540
9001	3798
9001	627
9001	51164
9001	29803
9001	83544
9001	146754
9001	8701
9001	4287
9001	27019
27152	51684
27152	79363
27152	2737
27152	89781
27152	2736
27152	115704
55742	10979
55742	60
55742	6251
55742	8516
55742	7041
55742	3688
55742	3611
55742	3676
55742	29780
55742	3655
55742	64098
55742	96626
55742	51164
55742	373156
55742	3987
55742	207
55742	3679
55742	3690
55742	71
55742	7016
284361	83460
284361	51016
284361	23065
284361	112703
255061	6865
255061	1120
255061	6866
164153	257
164153	7311
353164	83756
353164	80834
2774	127385
2774	54331
2774	219438
2774	135
2774	3363
2774	108
2774	2770
2774	155
2774	2100
2774	1861
2774	391190
2774	11199
2774	81448
2774	81472
2774	153
2774	2773
2774	2787
2774	55970
2774	2778
2774	2790
2774	26716
2774	3274
2774	392309
2774	1906
2774	2788
2774	2786
2774	55188
2774	1812
2774	113
2774	81285
2774	389090
2774	2099
2774	2846
2774	111
2774	64770
2774	2793
2774	25792
2774	83857
2774	130075
2774	79290
2774	8386
2774	116
2774	65258
2774	2782
2774	119764
2774	283162
10013	3320
10013	10376
10013	51548
10013	114548
10013	203068
10013	10524
10013	4137
10013	5501
10013	467
10013	1499
10013	3516
10013	1778
10013	60
10013	7415
10013	2547
10013	8021
10013	11076
10013	89853
10013	92815
10013	8349
10013	723790
10013	84458
10013	860
10013	3326
10013	991
10013	5928
10013	2017
10013	10537
10013	51160
10013	8340
10013	8364
10013	9636
10013	3301
10013	7280
10013	23410
10013	2617
10013	8878
10013	7341
10013	8655
10013	10146
10013	9373
10013	91782
10013	989
10013	81624
10013	9612
10013	1026
10013	7514
10013	60489
10013	8291
10013	7311
10013	1540
10013	79718
10013	3920
10013	11315
10013	8842
10013	3297
10013	3312
10013	92482
10013	3014
10013	3091
10013	7316
10013	27336
10013	9972
10013	5901
10013	207
10013	2670
10013	27243
10013	23636
10013	23408
10013	4287
10013	10728
10013	3018
138802	653567
138802	728229
23265	353174
23265	5879
23265	4641
23265	57111
23265	149371
23265	22796
23265	5872
23265	6814
23265	6812
23265	51552
23265	91828
23265	55763
23265	83696
23265	3630
23265	4644
23265	998
23265	10095
23265	90332
23265	55275
23265	6293
23265	11336
23265	2890
23265	50807
23265	9847
23265	117177
23265	7127
23265	23636
23265	4735
23265	84440
23265	10640
207063	8228
207063	9189
2248	143282
2248	2261
2248	8822
2248	4893
2248	7010
2248	9365
2248	9982
2248	2348
2248	53834
2248	2260
2248	3265
2248	2263
2248	10818
339761	9227
339761	57404
339761	8228
339761	51109
339761	130
339761	8608
339761	10170
339761	131
339761	158835
339761	126
339761	145226
339761	8630
339761	50700
339761	9249
339761	8694
388531	401190
388531	6000
388531	5146
388531	8786
388531	5578
388531	5158
388531	9628
388531	2782
23008	127707
23008	203447
2152	2335
2152	2157
2152	2058
2152	462
2152	2153
2152	2159
2152	2155
2152	7056
2152	2875
2152	2160
2152	3569
2152	7124
2152	85476
79446	23451
79446	6633
79446	56949
79446	59286
79446	83443
79446	10286
79446	988
79446	51645
79446	8449
79446	51340
79446	7536
79446	8559
79446	24144
79446	8896
79446	57703
79446	9343
79446	6635
79446	57596
79446	100534599
79446	5356
79446	284434
79446	25766
79446	10594
79446	23131
79446	51503
79446	54883
79446	222183
23180	55561
55693	80853
55693	64324
220001	650
353137	353144
353137	353131
353137	353142
353137	353143
353137	353132
353137	4014
353137	149018
353137	6703
353137	353135
353137	199834
353137	353139
353137	26239
353137	353140
353137	353141
353137	84648
353137	353145
353137	23581
353137	448835
353137	353133
8912	54331
8912	859
8912	2100
8912	781
8912	8913
8912	6261
8912	779
8912	777
8912	774
8912	778
8912	7223
8912	257062
8912	117155
8912	93589
8912	59284
8912	55800
8912	782
8912	3306
8912	2280
8912	8911
8912	57828
8912	378807
8912	6324
8912	9254
8912	55799
8912	7220
8912	785
8912	4842
496	27068
496	477
496	480
496	64077
496	5464
496	478
496	476
153201	28968
153201	54716
153201	9058
153201	6512
54490	1576
54490	1544
54490	1565
54490	1312
54490	3283
54490	1558
54490	284541
54490	316
54490	3293
54490	1543
54490	1646
54490	1645
54490	7355
54490	131
54490	1571
54490	8630
54490	6716
54490	1545
54490	1551
138241	138240
10881	26136
10881	55740
10881	23270
161176	1861
161176	140732
161176	23224
161176	23499
161176	23345
161176	2010
161176	6676
161176	23353
161176	25777
161176	147872
2009	7280
27445	8541
27445	10497
27445	28964
27445	11069
27445	23025
27445	23085
219699	5781
219699	59277
219699	5747
219699	4756
219699	2534
219699	6714
219699	23767
219699	1612
219699	1630
219699	5295
219699	1613
219699	116986
245908	503841
245908	245910
245908	245909
245908	503614
503841	245910
503841	504180
503841	503614
3840	8498
3840	3836
3840	10762
3840	79711
3840	7052
3840	26227
3840	1104
3840	1616
3840	3190
3840	5091
3840	23028
3840	5970
3840	7514
3840	5905
3840	5965
3840	3838
3840	9972
3840	5901
3840	6729
84859	81704
26005	8481
26005	9786
26005	51134
26005	51400
26005	22832
9456	4983
9456	54413
9456	79098
9456	6261
9456	2911
9456	26052
9456	58512
9456	22839
9456	3710
9456	1741
9456	1740
9456	80318
9456	2017
9456	57502
9456	1742
9456	9378
9456	22871
9456	9228
9456	8831
9456	7220
9456	2890
9456	9454
9456	9369
9456	22941
9456	2904
200035	11163
200035	338661
200035	256281
200035	79758
200035	11164
200035	131870
200035	79873
54331	3932
54331	23236
54331	1395
54331	5781
54331	5747
54331	108
54331	2770
54331	2100
54331	5879
54331	6364
54331	554
54331	8913
54331	5294
54331	799
54331	3123
54331	916
54331	919
54331	4283
54331	7052
54331	134
54331	9293
54331	3765
54331	1268
54331	2773
54331	3351
54331	4923
54331	55970
54331	2778
54331	57580
54331	2740
54331	6714
54331	2833
54331	1902
54331	1269
54331	367
54331	29979
54331	9630
54331	2550
54331	80036
54331	115207
54331	10161
54331	84628
54331	5580
54331	3122
54331	79924
54331	6387
54331	1394
54331	998
54331	2642
54331	7852
54331	10203
54331	2641
54331	5777
54331	9564
54331	23533
54331	6915
54331	23566
54331	1129
54331	387
54331	10672
54331	2099
54331	3265
54331	2846
54331	5578
54331	1132
54331	9254
54331	8801
54331	5295
54331	917
54331	3762
54331	133
54331	9170
54331	5331
54331	116
54331	2358
54331	3763
54331	2781
54331	146850
54331	2782
54331	695
54331	117
2626	23462
2626	4208
2626	3720
2626	4089
2626	7137
2626	4205
2626	2695
2626	9464
2626	58
2626	23493
2626	6885
2626	9096
2626	653
2626	657
2626	1025
2626	2516
2626	659
2626	9314
2626	4878
2626	4821
2626	650
2626	1906
2626	1045
2626	1761
2626	2254
2626	8878
2626	174
2626	655
2626	4773
2626	23414
2626	4624
2626	57057
2626	4776
2626	4772
2626	387
2626	3170
2626	93649
2626	5080
2626	4086
2626	339324
2626	3066
2626	4090
2626	10725
130574	4062
130574	338328
2301	5309
2301	5080
2301	23432
57178	7329
57178	367
57178	6597
57178	4609
140890	9967
140890	25957
140890	55119
140890	9406
140890	9295
140890	55631
140890	6428
140890	6427
140890	9343
140890	10772
140890	51747
140890	285672
140890	22827
140890	6433
140890	55596
140890	6294
140890	10929
6887	4004
23759	29799
23759	91603
23759	6619
337967	643803
337967	337968
84700	4542
84700	4649
84700	4641
84700	4646
84700	4995
84700	339834
84700	4637
84700	140465
84700	140735
10623	5440
10623	171568
10623	2975
10623	55153
10623	55814
10623	2976
10623	23560
10623	55127
10623	84265
10623	4774
10623	64318
10623	9328
10623	9329
10623	11128
10623	9533
10623	9790
10623	9277
10623	10621
10623	64425
10623	6619
10623	4781
10623	2971
10623	5431
10623	79954
10623	6908
10623	10813
10623	27297
10623	317781
10623	4784
10623	661
10623	10622
10623	23160
10623	6741
10623	117246
10623	4782
10623	5435
10623	8602
10623	5437
10623	27042
10623	134430
10623	9724
10623	84172
10623	23223
10623	2972
10623	10607
10623	23246
10623	26156
10623	26574
10623	5434
10623	5430
10623	55661
120227	1717
120227	5447
120227	2638
120227	7421
118987	9854
353144	353131
353144	353142
353144	353143
353144	57115
353144	353132
353144	4014
353144	149018
353144	6701
353144	3713
353144	353135
353144	199834
353144	353139
353144	26239
353144	353140
353144	353141
353144	84648
353144	353145
353144	2312
353144	1041
353144	388698
353144	23581
353144	448835
353144	353133
353144	7062
338567	10089
338567	8645
338567	3775
338567	60598
338567	89822
338567	83795
338567	3776
338567	51305
338567	50801
80128	4580
80128	7059
80128	4582
25794	83715
54821	1058
54821	641
54821	9156
54821	51514
54821	9928
54821	7272
54821	55165
54821	2491
54821	55143
54821	24137
54821	5431
54821	983
54821	57673
54821	7153
54821	55388
54821	55872
54821	7156
245910	504180
245910	245909
245910	245913
245910	389152
338657	10807
338657	283152
338657	6230
338657	51399
338657	2542
317749	551
341567	3010
341567	149018
10600	55785
10600	27005
10600	983
10600	7311
10600	114803
10600	7316
30062	7268
55589	8301
55589	85021
55589	58513
55589	28988
55589	8218
55589	8650
55589	1213
55629	26019
55629	23381
55629	2104
55629	2516
55629	3376
55629	7088
55629	167227
55629	9887
55629	5976
55629	55802
401190	6000
401190	57512
401190	8786
401190	2687
401190	8801
401190	9628
254950	337975
254950	643803
254950	388818
254950	83896
254950	337878
353131	353142
353131	353143
353131	57115
353131	353132
353131	4014
353131	149018
353131	6706
353131	6704
353131	6701
353131	6698
353131	3713
353131	353135
353131	199834
353131	353139
353131	26239
353131	353140
353131	353141
353131	84648
353131	353145
353131	1041
353131	23581
353131	448835
353131	353133
4494	4501
4494	4495
6011	10803
6011	23413
6011	5132
6011	2978
6011	6295
6011	7852
6011	58538
6011	409
6011	408
6011	7201
345079	114794
5138	4882
5138	108
5138	55811
5138	4881
5138	353
5138	50808
5138	113
5138	272
5138	111
5138	158
5787	5764
5787	1003
5787	1499
5787	81848
5787	6714
5787	10253
5787	7010
5787	1272
5787	7422
5787	10252
199720	7180
199720	55120
199720	79893
10076	1499
10076	132160
881	1539
353142	353143
353142	353132
353142	4014
353142	149018
353142	6706
353142	6704
353142	6701
353142	6703
353142	6698
353142	3713
353142	353135
353142	199834
353142	353139
353142	26239
353142	353140
353142	353141
353142	84648
353142	353145
353142	6700
353142	23581
353142	448835
353142	353133
474343	79693
474343	10927
474343	8545
22821	4893
22821	5906
22821	3265
196528	55274
196528	60
196528	546
196528	9274
196528	29117
196528	55193
196528	6602
196528	8519
196528	55636
196528	6603
196528	6597
196528	86
196528	6760
196528	114803
196528	65980
196528	5977
196528	605
196528	71
196528	8110
10810	5879
10810	60
10810	10787
10810	25
10810	10006
10810	7454
10810	10097
10810	7456
10810	8936
10810	998
10810	10095
10810	4690
10810	55845
10810	375
10810	26999
10810	71
10810	23191
10810	10163
84842	6898
84842	2184
5133	3932
5133	3117
5133	5781
5133	3123
5133	916
5133	919
5133	1038
5133	3118
5133	3119
5133	3127
5133	50943
5133	7293
5133	29126
5133	2885
5133	3122
5133	80380
5133	925
5133	3120
5133	5777
5133	3113
5133	3115
5133	201633
5133	917
51738	1395
51738	5733
51738	2695
51738	6752
51738	5697
51738	4886
51738	1813
51738	3814
51738	3351
51738	2691
51738	9314
51738	885
51738	3630
51738	5443
51738	4852
51738	2641
51738	4295
51738	9370
51738	60559
51738	23478
51738	5539
51738	90701
51738	2867
51738	28972
128178	23118
128178	1896
128178	729515
128178	7189
157769	79783
157769	11262
157769	55773
157769	64149
5522	55038
5522	5529
5522	5501
5522	100506658
5522	56256
5522	28227
5522	5521
5522	10575
5522	5532
5522	5530
5522	5500
5522	51451
5522	9989
5522	55844
5522	409
5522	408
5522	5527
5522	5528
5522	5515
5522	6788
5522	163071
84937	7323
84937	7321
84937	7322
200728	54806
200728	261734
200728	23322
200728	54903
200728	79600
200728	65062
200728	91147
200728	57545
200728	51259
200728	80184
353322	339231
3320	3984
3320	114548
3320	3932
3320	6622
3320	1915
3320	857
3320	2261
3320	4137
3320	2810
3320	5747
3320	859
3320	1431
3320	2066
3320	6672
3320	3716
3320	545
3320	2100
3320	5170
3320	374407
3320	6122
3320	6189
3320	3921
3320	2534
3320	3064
3320	5979
3320	5879
3320	1778
